order_id,order_date,country,sub_region,sales_channel,product_category,customer_segment,payment_method,shipping_mode,units_sold,net_sales_eur,discount_pct,delivery_days,return_status
EUO-2025-106332,2025-03-06,Poland,Central & Eastern Europe,Website,Home & Living,VIP,Credit Card,Economy,1,75.29,5.39,8.0,Not Returned
EUO-2024-100937,2024-12-04,France,Western Europe,Website,Electronics,Returning,PayPal,Express,1,229.97,9.58,1.2,Not Returned
EUO-2024-114491,2024-09-24,Netherlands,Western Europe,Marketplace,Fashion,Returning,Credit Card,Express,1,59.47,2.9,3.3,
EUO-2024-111180,2024-08-06,Sweden,Northern Europe,Marketplace,Toys,Returning,Credit Card,Standard,1,34.39,47.6,6.2,Not Returned
EUO-2025-108074,2025-06-16,Belgium,Western Europe,Mobile App,Fashion,New,Buy Now Pay Later,Pickup Point,3,182.48,10.05,5.9,Not Returned
EUO-2025-102554,2025-11-24,Netherlands,Western Europe,Website,Fashion,Returning,Apple Pay,Economy,1,52.88,4.67,4.3,Not Returned
EUO-2025-114945,2025-08-20,Netherlands,Western Europe,Website,Fashion,Returning,Apple Pay,Express,2,63.41,31.92,2.7,Not Returned
EUO-2025-101402,2025-03-20,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Economy,2,293.03,21.19,8.3,Returned
EUO-2024-101310,2024-10-28,France,Western Europe,Mobile App,Fashion,Returning,Apple Pay,Economy,2,53.68,5.03,5.8,Not Returned
EUO-2025-111602,2025-04-03,United Kingdom,Western Europe,Marketplace,Beauty,VIP,Debit Card,Standard,1,9.24,8.33,,Returned
EUO-2025-108495,2025-02-24,France,Western Europe,Website,Sports,Returning,Bank Transfer,Standard,1,60.92,9.36,,Not Returned
EUO-2025-101123,2025-02-25,Austria,Central Europe,Website,Pet Care,New,Credit Card,Standard,3,116.67,2.01,6.2,Not Returned
EUO-2025-109726,2025-09-25,Ireland,Western Europe,Website,Home & Living,New,PayPal,Economy,1,72.95,18.0,7.8,Returned
EUO-2025-111708,2025-07-26,United Kingdom,Western Europe,Website,Home & Living,Returning,PayPal,Economy,1,72.33,2.64,7.3,not returned
EUO-2025-111998,2025-10-20,Czech Republic,Central & Eastern Europe,Website,Beauty,Returning,Credit Card,Economy,4,178.82,5.98,7.1,Not Returned
EUO-2024-110184,2024-09-13,Italy,Southern Europe,Mobile App,Fashion,VIP,Credit Card,Standard,2,128.18,8.8,6.5,Not Returned
EUO-2024-100379,2024-11-08,France,Western Europe,Website,Fashion,Returning,Credit Card,Standard,2,75.99,7.71,7.7,Exchange
EUO-2025-114778,2025-03-24,Germany,Western Europe,Mobile App,Electronics,Returning,Bank Transfer,Standard,6,2824.7,5.69,4.0,Not Returned
EUO-2025-104233,2025-05-14,Netherlands,Western Europe,Website,Toys,Returning,PayPal,Standard,2,83.44,4.62,2.7,Not Returned
EUO-2024-103492,2024-08-25,Netherlands,Western Europe,Website,Home & Living,New,,Economy,5,1400.9,10.01,6.7,Not Returned
EUO-2025-113128,2025-05-05,Germany,Western Europe,Marketplace,Fashion,Returning,PayPal,Pickup Point,1,83.71,4.0,2.2,Not Returned
EUO-2024-108394,2024-11-10,Spain,Southern Europe,Website,Home & Living,New,Debit Card,Economy,1,90.67,10.24,4.8,Not Returned
EUO-2025-102270,2025-07-04,France,Western Europe,Website,Fashion,Returning,Credit Card,Pickup Point,2,118.21,5.79,,Not Returned
EUO-2024-108188,2024-04-09,Belgium,Western Europe,Marketplace,Beauty,Returning,Bank Transfer,Express,2,62.72,11.55,3.9,Not Returned
EUO-2025-100930,2025-01-23,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,1,314.92,6.85,,Not Returned
EUO-2025-110489,2025-07-11,Netherlands,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,1,389.06,1.32,3.5,Not Returned
EUO-2025-113728,17-Oct-2025,Germany,Western Europe,Marketplace,Sports,New,PayPal,Economy,6,298.13,10.21,6.8,No Return
EUO-2025-110115,2025-10-11,Germany,Western Europe,Marketplace,Fashion,VIP,Credit Card,Standard,2,176.17,13.64,5.6,Not Returned
EUO-2025-102900,2025-09-18,France,Western Europe,Mobile App,Toys,New,Buy Now Pay Later,Standard,2,95.51,3.92,5.6,Not Returned
EUO-2025-114018,2025-12-15,Belgium,Western Europe,Website,Home & Living,Returning,Debit Card,Next Day,2,41.39,37.47,3.4,Not Returned
EUO-2025-106013,2025-03-19,Sweden,Northern Europe,Website,Beauty,New,Credit Card,Standard,4,175.92,23.74,,Not Returned
EUO-2024-102157,2024-08-02,Spain,Southern Europe,Website,Home & Living,Returning,Debit Card,Next Day,2,129.87,2.41,4.9,Not Returned
EUO-2025-110455,2025-01-02,Spain,Southern Europe,Website,Toys,New,Apple Pay,Standard,2,54.31,1.52,8.1,Returned
EUO-2025-110494,2025-01-30,Spain,Southern Europe,Website,Electronics,New,Bank Transfer,Standard,3,602.52,18.42,3.4,Not Returned
EUO-2024-107036,2024-08-09,Germany,Western Europe,Website,Fashion,New,Credit Card,Standard,3,109.74,2.86,3.9,Not Returned
EUO-2025-105380,2025-05-21,Germany,Western Europe,Marketplace,Electronics,Returning,Credit Card,Standard,1,423.48,8.98,4.4,Not Returned
EUO-2025-103474,2025-06-10,Belgium,Western Europe,Website,Home & Living,Returning,Credit Card,Pickup Point,6,198.18,3.54,5.8,Not Returned
EUO-2024-109384,2024-05-07,Germany,Western Europe,Marketplace,Electronics,New,PayPal,Standard,4,985.12,6.78,6.0,returned
EUO-2024-107120,2024-04-20,Sweden,Northern Europe,Website,Fashion,Business,Credit Card,Express,1,58.84,10.32,3.0,Returned
EUO-2025-109414,2025-04-29,France,Western Europe,Marketplace,Electronics,Returning,Apple Pay,Standard,4,610.65,9.36,5.8,Not Returned
EUO-2024-109878,2024-11-14,France,Western Europe,Website,Pet Care,VIP,Debit Card,Standard,1,41.17,9.18,6.5,Not Returned
EUO-2024-111308,2024-09-30,Austria,Central Europe,Website,Beauty,Returning,Apple Pay,Economy,1,13.53,3.25,6.5,Not Returned
EUO-2024-109942,2024-12-24,Spain,Southern Europe,Website,Fashion,Returning,Credit Card,Express,1,22.43,9.88,3.0,Not Returned
EUO-2025-107042,2025-06-19,United Kingdom,Western Europe,Mobile App,Electronics,Returning,Apple Pay,Standard,1,166.02,5.87,4.7,Not Returned
EUO-2024-108099,2024-06-16,United Kingdom,Western Europe,Website,Home & Living,New,Apple Pay,Standard,1,53.01,6.73,5.2,Not Returned
EUO-2024-112128,2024-09-17,United Kingdom,Western Europe,Website,Fashion,VIP,PayPal,Express,2,120.76,10.95,1.5,Not Returned
EUO-2025-105156,2025-03-09,United Kingdom,Western Europe,Website,Electronics,VIP,Apple Pay,Standard,4,1322.3,5.47,5.4,Not Returned
EUO-2025-110228,2025-02-08,Netherlands,Western Europe,Mobile App,Electronics,Returning,PayPal,Standard,1,271.79,3.93,6.6,Not Returned
EUO-2025-106020,2025-08-24,United Kingdom,Western Europe,Website,Fashion,Returning,,Express,3,48.5,,1.5,Not Returned
EUO-2024-114171,2024-07-20,France,Western Europe,Marketplace,Office Supplies,Returning,Credit Card,Economy,3,103.63,12.03,6.4,
EUO-2024-110735,2024-08-03,France,Western Europe,Website,Fashion,Returning,Bank Transfer,Express,1,40.9,9.26,3.8,Not Returned
EUO-2025-112425,2025-06-09,France,Western Europe,Website,Home & Living,VIP,Buy Now Pay Later,Economy,3,143.55,15.45,6.4,Not Returned
EUO-2024-112216,2024-10-29,Germany,Western Europe,Website,Home & Living,VIP,PayPal,Express,1,61.26,6.42,2.1,Not Returned
EUO-2025-108265,2025-06-14,France,Western Europe,Marketplace,Fashion,New,Bank Transfer,Standard,8,630.72,8.7,7.0,Not Returned
EUO-2025-113592,2025-03-09,Germany,Western Europe,Website,Home & Living,Returning,Credit Card,Pickup Point,2,170.21,7.49,3.8,Not Returned
EUO-2025-104861,2025-06-01,Germany,Western Europe,Website,Electronics,New,Apple Pay,Pickup Point,1,184.1,1.49,5.4,Not Returned
EUO-2025-101768,2025-06-26,Italy,Southern Europe,Mobile App,Fashion,Returning,Credit Card,Economy,3,145.24,12.38,8.6,Not Returned
EUO-2024-108451,2024-10-25,France,Western Europe,Website,Beauty,Returning,Credit Card,Standard,2,44.68,0.51,4.7,Not Returned
EUO-2024-100351,2024-09-30,France,Western Europe,Website,Home & Living,Returning,PayPal,Economy,5,501.86,7.1,5.5,Not Returned
EUO-2025-114439,03-11-2025,France,Western Europe,Website,Home & Living,VIP,Bank Transfer,Standard,1,322.1,8.51,7.1,Not Returned
EUO-2025-106904,2025-01-02,France,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Standard,2,81.68,14.22,4.0,Returned
EUO-2024-113956,2024-09-19,Ireland,Western Europe,Marketplace,Fashion,Returning,Debit Card,Standard,3,309.21,11.93,6.9,Not Returned
EUO-2025-100411,2025-08-28,Poland,Central & Eastern Europe,Marketplace,Beauty,Returning,Credit Card,Standard,3,103.79,2.01,6.2,Returned
EUO-2025-111554,2025-11-24,Netherlands,Western Europe,Website,Sports,Returning,PayPal,Standard,2,132.57,8.06,5.9,Not Returned
EUO-2025-111979,2025-04-09,France,Western Europe,Mobile App,Toys,Returning,Apple Pay,Express,1,17.69,2.11,5.2,Exchange
EUO-2024-110302,2024-10-15,Germany,Western Europe,Website,Home & Living,Returning,Debit Card,Pickup Point,5,1011.51,5.1,4.2,Not Returned
EUO-2024-103702,2024-08-25,Spain,Southern Europe,Mobile App,Electronics,Business,PayPal,Express,4,558.54,8.91,,Returned
EUO-2025-100339,2025-07-02,Ireland,Western Europe,Website,Electronics,Business,Credit Card,Standard,5,1142.1,5.62,3.9,Not Returned
EUO-2024-105459,2024-11-04,Germany,Western Europe,Marketplace,Home & Living,Returning,Debit Card,Pickup Point,1,70.94,10.01,5.4,Not Returned
EUO-2024-114319,03-Oct-2024,France,Western Europe,Website,Fashion,New,PayPal,Standard,2,103.9,4.42,4.8,Not Returned
EUO-2024-107410,2024-03-14,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,3,1903.3,1.57,7.2,Not Returned
EUO-2024-107908,2024-11-17,France,Western Europe,Mobile App,Home & Living,Returning,Apple Pay,Pickup Point,8,611.98,7.14,5.9,Not Returned
EUO-2024-112162,2024-06-28,Netherlands,Western Europe,Marketplace,Toys,Returning,Buy Now Pay Later,Express,2,99.22,5.86,2.0,Not Returned
EUO-2024-107464,2024-06-17,Italy,Southern Europe,Mobile App,Pet Care,Returning,Credit Card,Standard,1,24.66,0.92,6.4,Not Returned
EUO-2025-112617,2025-05-26,Germany,Western Europe,Mobile App,Fashion,Returning,Credit Card,Standard,1,35.62,11.92,3.6,
EUO-2025-113317,2025-11-01,Italy,Southern Europe,Mobile App,Sports,New,Bank Transfer,Standard,1,77.47,14.9,0.0,Not Returned
EUO-2025-100387,2025-03-26,Czech Republic,Central & Eastern Europe,Website,Sports,Returning,Bank Transfer,Pickup Point,5,1976.82,3.74,6.1,Not Returned
EUO-2025-101139,2025-01-15,France,Western Europe,Website,Electronics,Returning,Apple Pay,Pickup Point,2,628.41,10.23,5.4,Not Returned
EUO-2024-107436,2024-12-31,France,Western Europe,Mobile App,Home & Living,VIP,Apple Pay,Economy,1,105.84,9.14,7.6,Not Returned
EUO-2025-109412,2025-01-29,Belgium,Western Europe,Website,Home & Living,VIP,Buy Now Pay Later,Standard,1,57.97,6.58,5.9,Not Returned
EUO-2024-105687,2024-05-27,France,Western Europe,Mobile App,Home & Living,Business,,Standard,1,112.09,4.55,3.7,Not Returned
EUO-2024-105034,2024-10-31,France,Western Europe,Marketplace,Home & Living,Returning,Debit Card,Economy,4,266.86,9.49,5.2,Not Returned
EUO-2025-102360,2025-08-08,United Kingdom,Western Europe,Website,Home & Living,New,Credit Card,Express,3,254.03,1.18,2.6,Returned
EUO-2025-103616,2025-01-06,France,Western Europe,Marketplace,Home & Living,Returning,Buy Now Pay Later,Pickup Point,6,659.31,10.01,4.3,Not Returned
EUO-2024-102536,2024-08-23,Germany,Western Europe,Mobile App,Beauty,VIP,,Standard,3,46.08,15.16,2.8,Returned
EUO-2024-105274,2024-03-22,United Kingdom,Western Europe,Mobile App,Pet Care,,Bank Transfer,Next Day,1,14.97,15.72,4.8,Not Returned
EUO-2025-113850,2025-02-15,Poland,Central & Eastern Europe,Website,Home & Living,VIP,PayPal,Standard,1,41.79,18.07,4.8,Not Returned
EUO-2024-102546,2024-10-30,United Kingdom,Western Europe,Website,Toys,New,Apple Pay,Pickup point,2,40.76,0.72,3.0,Not Returned
EUO-2024-106372,2024-07-08,Spain,Southern Europe,Marketplace,Electronics,,Buy Now Pay Later,Express,75,339.54,5.98,4.9,Not Returned
EUO-2024-109644,2024-09-11,Italy,Southern Europe,Mobile App,Electronics,New,Credit Card,Express,1,525.06,6.84,2.8,Returned
EUO-2025-110890,2025-07-24,Netherlands,Western Europe,Website,Home & Living,New,Credit Card,Standard,1,131.29,2.54,7.0,Not Returned
EUO-2025-102483,2025-09-23,Germany,Western Europe,Website,Toys,Returning,Credit Card,Standard,1,43.83,3.2,5.9,Not Returned
EUO-2025-103014,2025-07-24,United Kingdom,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,3,536.19,6.13,7.1,Not Returned
EUO-2025-106338,2025-07-19,Germany,Western Europe,Website,Office Supplies,New,Debit Card,Pickup Point,1,29.99,3.04,5.7,Not Returned
EUO-2025-107856,2025-04-21,France,Western Europe,Website,Fashion,Business,Apple Pay,Next Day,1,115.25,3.5,2.2,Not Returned
EUO-2024-104194,01-Aug-2024,France,Western Europe,Website,Home & Living,Returning,Debit Card,Economy,2,183.92,11.83,5.7,Not Returned
EUO-2024-112659,2024-08-28,Poland,Central & Eastern Europe,Website,Office Supplies,,PayPal,Express,1,40.1,8.36,2.7,Not Returned
EUO-2025-107220,2025-07-12,United Kingdom,Western Europe,Website,Fashion,Business,Bank Transfer,Standard,1,123.52,6.38,6.7,returned
EUO-2025-111860,2025-04-01,Netherlands,Western Europe,Mobile App,Electronics,Returning,Debit Card,Express,3,1328.89,0.94,1.6,Not Returned
EUO-2024-111904,2024-03-25,Germany,Western Europe,Website,Fashion,Returning,PayPal,Standard,2,107.71,50.01,3.7,Not Returned
EUO-2025-113150,2025-07-03,France,Western Europe,Website,Electronics,Returning,Credit Card,Standard,1,134.89,8.01,5.2,Not Returned
EUO-2024-101983,2024-06-07,Czech Republic,Central & Eastern Europe,Website,Electronics,Returning,Credit Card,Standard,1,103.45,0.28,4.4,Not Returned
EUO-2024-109898,2024-06-07,Portugal,Southern Europe,Website,Electronics,Returning,PayPal,Pickup Point,1,307.96,2.53,7.1,Not Returned
EUO-2025-102404,2025-04-01,Sweden,Northern Europe,Marketplace,Electronics,VIP,Bank Transfer,Standard,1,375.7,5.76,5.8,Not Returned
EUO-2025-110186,2025-06-11,Belgium,Western Europe,Website,Office Supplies,Returning,Buy Now Pay Later,Express,1,52.3,9.78,1.0,Returned
EUO-2024-103021,2024-09-03,Ireland,Western Europe,Mobile App,Beauty,New,PayPal,Standard,2,27.43,3.88,5.9,Not Returned
EUO-2025-109246,2025-07-17,France,Western Europe,Marketplace,Sports,VIP,PayPal,Economy,3,237.71,46.82,8.2,Not Returned
EUO-2025-111209,2025-05-07,United Kingdom,Western Europe,Website,Electronics,Returning,PayPal,Standard,2,430.08,9.75,5.8,Not Returned
EUO-2025-102859,2025-08-23,Poland,Central & Eastern Europe,Website,Home & Living,Business,PayPal,Standard,4,182.09,2.26,7.9,Not Returned
EUO-2025-109253,2025-07-17,Austria,Central Europe,Website,Electronics,Returning,Buy Now Pay Later,Express,2,645.46,7.38,3.0,Not Returned
EUO-2025-109551,06-Feb-2025,United Kingdom,Western Europe,Website,Home & Living,VIP,Credit Card,Express,4,135.78,9.96,3.0,Not Returned
EUO-2025-109887,2025-08-02,Spain,Southern Europe,Mobile App,Electronics,Returning,PayPal,Express,1,396.94,7.94,3.3,Not Returned
EUO-2024-114759,2024-12-29,United Kingdom,Western Europe,Mobile App,Home & Living,Business,Credit Card,Economy,1,115.75,4.25,5.5,Not Returned
EUO-2025-101393,2025-03-22,Italy,Southern Europe,Website,Fashion,VIP,PayPal,Economy,2,61.54,8.05,7.1,Not Returned
EUO-2025-104231,2025-07-15,Netherlands,Western Europe,Mobile App,Fashion,Returning,Debit Card,Express,1,140.9,,1.0,Returned
EUO-2025-103222,2025-04-01,Austria,Central Europe,Website,Home & Living,,Debit Card,economy,5,374.6,27.07,8.2,Not Returned
EUO-2025-103705,2025-09-02,Poland,Central & Eastern Europe,Website,Office Supplies,New,Credit Card,Economy,1,17.04,5.62,8.2,Not Returned
EUO-2025-106435,2025-01-26,France,Western Europe,Website,Electronics,New,Credit Card,Standard,1,124.83,2.29,35.8,Not Returned
EUO-2025-107517,2025-02-11,Netherlands,Western Europe,Marketplace,Sports,New,Buy Now Pay Later,Next Day,4,132.89,17.71,1.2,Not Returned
EUO-2025-113136,2025-10-18,Czech Republic,Central & Eastern Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,1,72.97,2.03,4.9,Returned
EUO-2024-102250,2024-12-15,Netherlands,Western Europe,Website,Fashion,Returning,,Economy,4,301.32,5.95,6.6,Not Returned
EUO-2024-108156,08-30-2024,Denmark,Northern Europe,Mobile App,Electronics,New,,Standard,1,254.26,10.32,4.5,Not Returned
EUO-2025-102344,2025-09-08,France,Western Europe,Website,Beauty,VIP,PayPal,standard,2,43.83,5.18,5.5,Not Returned
EUO-2025-103024,2025-02-27,Spain,Southern Europe,Mobile App,Fashion,Returning,,Pickup Point,1,50.76,15.25,7.5,Not Returned
EUO-2024-107050,2024-11-13,Germany,Western Europe,Mobile App,Home & Living,Returning,Bank Transfer,Standard,1,66.52,9.41,3.7,Not Returned
EUO-2024-107664,2024-12-12,Netherlands,Western Europe,Mobile App,Toys,New,Credit Card,Express,3,368.85,3.27,4.5,Not Returned
EUO-2025-100099,2025-03-08,Italy,Southern Europe,Website,Home & Living,VIP,Credit Card,Standard,1,250.17,6.07,3.9,Not Returned
EUO-2024-113673,2024-12-13,United Kingdom,Western Europe,Website,Home & Living,Returning,Credit Card,Standard,2,107.27,4.14,3.9,Not Returned
EUO-2025-112958,2025-04-21,Austria,Central Europe,Website,Home & Living,Returning,PayPal,Express,2,188.44,7.28,3.1,Returned
EUO-2025-107695,2025-05-03,Spain,Southern Europe,Website,Beauty,VIP,Credit Card,Economy,1,35.31,13.58,6.5,Returned
EUO-2025-103485,2025-04-13,Germany,Western Europe,Marketplace,Home & Living,Returning,,Economy,1,106.23,5.26,5.6,Not Returned
EUO-2025-102337,2025-08-16,Netherlands,Western Europe,Website,Fashion,New,Buy Now Pay Later,Economy,8,126.87,12.92,4.6,Not Returned
EUO-2025-100290,2025-07-20,Italy,Southern Europe,Website,Fashion,Returning,Credit Card,Standard,3,404.56,4.06,6.9,Returned
EUO-2025-113457,2025-04-25,Germany,Western Europe,Website,Electronics,Returning,PayPal,Express,4,580.16,13.17,1.0,Not Returned
EUO-2024-114320,2024-12-21,United Kingdom,Western Europe,Marketplace,Home & Living,New,PayPal,Express,4,251.26,12.12,3.4,Not Returned
EUO-2025-108704,2025-11-10,Germany,Western Europe,Marketplace,Fashion,New,Apple Pay,Economy,2,96.98,8.51,6.0,Not Returned
EUO-2025-104333,2025-10-27,Germany,Western Europe,Mobile App,Fashion,Business,PayPal,Express,1,166.47,14.81,2.9,Not Returned
EUO-2025-112717,2025-02-03,France,Western Europe,Marketplace,Home & Living,VIP,Buy Now Pay Later,Economy,1,112.74,11.53,9.1,Not Returned
EUO-2024-110497,2024-05-01,France,Western Europe,Website,Beauty,Returning,,Next Day,2,71.99,6.02,2.1,Returned
EUO-2024-105217,2024-11-21,Italy,Southern Europe,Marketplace,Home & Living,New,Credit Card,Standard,1,152.48,5.83,7.0,
EUO-2025-107936,2025-01-06,Spain,Southern Europe,Marketplace,Electronics,Business,Buy Now Pay Later,Economy,3,584.96,4.94,8.1,Not Returned
EUO-2025-113261,2025-04-17,Germany,Western Europe,Website,Electronics,Returning,PayPal,Economy,1,306.2,2.91,6.6,Not Returned
EUO-2025-105375,2025-05-10,Sweden,Northern Europe,Mobile App,Toys,Returning,Buy Now Pay Later,Economy,1,30.7,5.37,7.6,Not Returned
EUO-2025-106211,2025-05-24,Germany,Western Europe,Website,Home & Living,Returning,Credit Card,Standard,1,112.51,2.58,3.5,Not Returned
EUO-2024-112433,2024-11-19,Germany,Western Europe,Website,Toys,New,Credit Card,Standard,4,178.85,2.37,3.9,Not Returned
EUO-2024-107599,2024-07-10,Spain,Southern Europe,Mobile App,Electronics,New,Bank Transfer,Express,2,495.48,2.34,1.4,Not Returned
EUO-2025-112034,2025-06-12,Austria,Central Europe,Mobile App,Home & Living,New,PayPal,Economy,1,179.37,3.14,6.6,Not Returned
EUO-2024-112117,2024-12-19,Germany,Western Europe,Marketplace,Home & Living,New,Apple Pay,Standard,3,84.49,14.73,44.8,Not Returned
EUO-2025-100286,2025-03-31,Germany,Western Europe,Mobile App,Fashion,Returning,Credit Card,Express,4,300.63,6.31,2.2,Not Returned
EUO-2024-106723,2024-06-05,Belgium,Western Europe,Website,Fashion,Returning,Credit Card,Express,4,269.11,4.98,3.3,Not Returned
EUO-2024-109880,2024-03-08,Spain,Southern Europe,Website,Home & Living,New,Debit Card,Pickup Point,1,224.76,1.11,5.0,Not Returned
EUO-2025-105981,2025-05-24,Netherlands,Western Europe,Mobile App,Beauty,Returning,Bank Transfer,Economy,3,122.13,13.86,7.7,Not Returned
EUO-2024-102751,2024-08-02,Italy,Southern Europe,Mobile App,Pet Care,Returning,Apple Pay,Standard,1,90.87,8.49,5.4,Not Returned
EUO-2025-108396,2025-03-24,France,Western Europe,Mobile App,Home & Living,Returning,PayPal,Standard,2,269.82,6.53,5.9,Not Returned
EUO-2025-106958,2025-01-22,Italy,Southern Europe,Website,Toys,New,Buy Now Pay Later,Standard,1,20.23,5.3,4.8,Not Returned
